AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
67.0,2.0,23.0,1.0,2040.0,28.0,1.0,20.0,1.0,1.0,0.0
61.0,1.0,16.0,1.0,8140.0,28.0,1.0,40.0,1.0,2.0,0.0
55.0,1.0,21.0,1.0,2850.0,1.0,0.0,40.0,1.0,1.0,1.0
25.0,1.0,1.0,5.0,440.0,28.0,13.0,30.0,1.0,1.0,0.0
20.0,1.0,20.0,5.0,5240.0,6.0,2.0,40.0,2.0,1.0,0.0
24.0,1.0,16.0,5.0,4220.0,28.0,2.0,25.0,1.0,2.0,0.0
24.0,3.0,21.0,5.0,2310.0,28.0,0.0,50.0,2.0,1.0,0.0
20.0,5.0,16.0,5.0,9040.0,66.0,17.0,40.0,1.0,6.0,0.0
33.0,1.0,16.0,3.0,7700.0,28.0,0.0,40.0,1.0,1.0,0.0
41.0,1.0,16.0,1.0,205.0,28.0,0.0,40.0,1.0,1.0,0.0
63.0,1.0,18.0,1.0,5740.0,28.0,1.0,34.0,2.0,1.0,0.0
53.0,5.0,19.0,1.0,650.0,29.0,0.0,40.0,1.0,1.0,1.0
23.0,1.0,21.0,5.0,4700.0,28.0,2.0,40.0,2.0,1.0,0.0
40.0,1.0,9.0,4.0,4020.0,303.0,0.0,40.0,2.0,8.0,0.0
39.0,1.0,19.0,1.0,8990.0,28.0,0.0,50.0,1.0,2.0,0.0
37.0,1.0,16.0,4.0,4251.0,48.0,5.0,40.0,1.0,1.0,0.0
49.0,1.0,21.0,1.0,4760.0,6.0,1.0,18.0,2.0,1.0,0.0
32.0,6.0,22.0,1.0,2100.0,28.0,1.0,40.0,1.0,1.0,0.0
34.0,5.0,20.0,1.0,5550.0,28.0,0.0,6.0,2.0,1.0,0.0
22.0,1.0,20.0,5.0,3645.0,36.0,2.0,40.0,2.0,1.0,0.0
40.0,1.0,19.0,1.0,9005.0,28.0,1.0,40.0,1.0,2.0,0.0
60.0,6.0,16.0,1.0,4251.0,28.0,1.0,45.0,1.0,2.0,0.0
20.0,2.0,16.0,5.0,7810.0,28.0,7.0,40.0,2.0,2.0,0.0
50.0,1.0,16.0,1.0,6050.0,28.0,1.0,45.0,2.0,2.0,0.0
42.0,6.0,16.0,1.0,6250.0,28.0,1.0,30.0,1.0,1.0,0.0
18.0,1.0,14.0,5.0,4030.0,28.0,2.0,25.0,2.0,2.0,0.0
34.0,4.0,23.0,1.0,2310.0,28.0,1.0,40.0,2.0,1.0,0.0
61.0,1.0,16.0,1.0,9130.0,42.0,0.0,50.0,1.0,1.0,1.0
56.0,1.0,18.0,1.0,7220.0,28.0,0.0,50.0,1.0,1.0,1.0
29.0,3.0,22.0,5.0,2634.0,440.0,10.0,40.0,1.0,2.0,0.0
54.0,1.0,18.0,3.0,8740.0,28.0,0.0,40.0,2.0,2.0,0.0
27.0,1.0,12.0,1.0,9645.0,28.0,1.0,12.0,2.0,1.0,0.0
19.0,1.0,16.0,5.0,4350.0,28.0,2.0,30.0,2.0,1.0,0.0
20.0,1.0,16.0,5.0,5260.0,28.0,2.0,10.0,2.0,1.0,0.0
28.0,2.0,21.0,5.0,3255.0,47.0,2.0,36.0,2.0,1.0,0.0
37.0,3.0,18.0,1.0,8610.0,28.0,0.0,40.0,1.0,2.0,0.0
42.0,1.0,20.0,3.0,3310.0,28.0,0.0,32.0,2.0,1.0,1.0
58.0,1.0,16.0,1.0,4700.0,28.0,0.0,50.0,1.0,1.0,1.0
21.0,1.0,19.0,5.0,6260.0,28.0,2.0,30.0,1.0,1.0,0.0
68.0,1.0,16.0,2.0,4230.0,28.0,0.0,37.0,2.0,2.0,0.0
34.0,1.0,16.0,5.0,7210.0,28.0,0.0,60.0,1.0,1.0,0.0
27.0,1.0,16.0,5.0,7340.0,28.0,13.0,48.0,1.0,2.0,0.0
50.0,5.0,21.0,1.0,1610.0,48.0,1.0,40.0,1.0,1.0,1.0
65.0,1.0,21.0,1.0,4760.0,47.0,0.0,55.0,1.0,1.0,1.0
68.0,6.0,16.0,1.0,4760.0,28.0,1.0,20.0,2.0,1.0,0.0
87.0,7.0,23.0,1.0,3010.0,48.0,0.0,12.0,1.0,2.0,1.0
65.0,1.0,21.0,3.0,4760.0,28.0,0.0,15.0,2.0,1.0,1.0
39.0,1.0,20.0,1.0,7330.0,1.0,1.0,85.0,1.0,1.0,0.0
22.0,3.0,16.0,5.0,5860.0,28.0,2.0,6.0,1.0,1.0,0.0
34.0,1.0,21.0,1.0,1530.0,47.0,0.0,40.0,2.0,1.0,1.0
65.0,1.0,16.0,1.0,4760.0,28.0,1.0,50.0,1.0,1.0,1.0
20.0,1.0,17.0,5.0,3255.0,28.0,2.0,36.0,2.0,1.0,0.0
52.0,1.0,18.0,1.0,6355.0,28.0,0.0,40.0,1.0,1.0,1.0
63.0,1.0,17.0,1.0,860.0,28.0,0.0,38.0,2.0,1.0,0.0
23.0,1.0,21.0,1.0,3255.0,22.0,0.0,36.0,2.0,1.0,0.0
35.0,1.0,13.0,3.0,9130.0,28.0,0.0,55.0,1.0,1.0,0.0
37.0,1.0,19.0,4.0,8225.0,28.0,2.0,40.0,2.0,2.0,0.0
46.0,1.0,19.0,1.0,7700.0,48.0,1.0,40.0,1.0,1.0,0.0
44.0,1.0,18.0,1.0,2710.0,47.0,1.0,40.0,1.0,1.0,0.0
38.0,2.0,22.0,1.0,2040.0,28.0,0.0,40.0,1.0,2.0,1.0
57.0,6.0,16.0,1.0,3602.0,28.0,0.0,40.0,2.0,2.0,0.0
26.0,1.0,19.0,5.0,9130.0,28.0,7.0,22.0,1.0,2.0,0.0
51.0,1.0,21.0,1.0,7750.0,28.0,1.0,40.0,1.0,1.0,1.0
44.0,3.0,16.0,1.0,2545.0,22.0,1.0,25.0,2.0,1.0,0.0
35.0,1.0,19.0,1.0,9005.0,47.0,0.0,40.0,1.0,2.0,0.0
50.0,4.0,22.0,1.0,2310.0,28.0,0.0,40.0,2.0,1.0,0.0
21.0,1.0,16.0,5.0,8800.0,28.0,0.0,42.0,1.0,1.0,0.0
59.0,1.0,16.0,3.0,3602.0,48.0,0.0,56.0,2.0,1.0,0.0
62.0,2.0,21.0,1.0,3255.0,28.0,0.0,37.0,1.0,1.0,0.0
28.0,1.0,21.0,1.0,800.0,28.0,0.0,40.0,1.0,2.0,0.0
45.0,1.0,17.0,1.0,8990.0,22.0,0.0,40.0,2.0,1.0,0.0
25.0,3.0,16.0,1.0,6355.0,28.0,0.0,40.0,1.0,1.0,0.0
61.0,1.0,20.0,1.0,9122.0,329.0,0.0,40.0,1.0,9.0,0.0
47.0,1.0,20.0,3.0,3645.0,28.0,0.0,40.0,2.0,2.0,0.0
45.0,3.0,21.0,1.0,2310.0,28.0,1.0,40.0,2.0,1.0,0.0
25.0,1.0,20.0,5.0,9130.0,28.0,2.0,40.0,1.0,2.0,0.0
57.0,1.0,18.0,2.0,5240.0,28.0,0.0,40.0,2.0,1.0,1.0
39.0,3.0,20.0,1.0,3323.0,28.0,0.0,40.0,2.0,1.0,0.0
42.0,1.0,21.0,1.0,5000.0,28.0,0.0,45.0,2.0,2.0,1.0
48.0,1.0,21.0,3.0,4760.0,28.0,0.0,40.0,2.0,2.0,0.0
22.0,4.0,19.0,5.0,3430.0,28.0,4.0,40.0,2.0,1.0,0.0
36.0,1.0,21.0,3.0,7200.0,22.0,16.0,50.0,1.0,1.0,0.0
50.0,1.0,21.0,1.0,440.0,28.0,0.0,40.0,1.0,1.0,0.0
56.0,4.0,20.0,1.0,1555.0,28.0,0.0,40.0,1.0,1.0,0.0
49.0,1.0,20.0,5.0,4130.0,28.0,13.0,40.0,1.0,1.0,0.0
26.0,1.0,20.0,1.0,3310.0,28.0,1.0,30.0,2.0,1.0,0.0
26.0,1.0,21.0,5.0,4760.0,28.0,12.0,80.0,1.0,1.0,1.0
28.0,1.0,20.0,1.0,3310.0,4.0,0.0,36.0,2.0,1.0,0.0
66.0,6.0,20.0,1.0,6200.0,47.0,1.0,20.0,1.0,1.0,1.0
53.0,2.0,16.0,1.0,4700.0,28.0,0.0,38.0,2.0,2.0,0.0
20.0,2.0,19.0,5.0,2006.0,13.0,17.0,40.0,1.0,1.0,0.0
34.0,6.0,21.0,1.0,4950.0,47.0,0.0,8.0,2.0,1.0,0.0
35.0,3.0,19.0,5.0,8450.0,28.0,0.0,40.0,1.0,2.0,0.0
18.0,1.0,17.0,5.0,4000.0,28.0,10.0,25.0,1.0,1.0,0.0
36.0,4.0,24.0,1.0,2205.0,207.0,11.0,40.0,2.0,6.0,0.0
57.0,1.0,16.0,1.0,5630.0,26.0,1.0,41.0,2.0,1.0,0.0
62.0,2.0,22.0,1.0,2040.0,47.0,1.0,4.0,2.0,1.0,0.0
71.0,1.0,13.0,1.0,4010.0,28.0,1.0,27.0,1.0,2.0,0.0
42.0,1.0,19.0,1.0,7220.0,28.0,1.0,40.0,1.0,2.0,0.0
61.0,1.0,17.0,3.0,8740.0,47.0,0.0,47.0,2.0,1.0,1.0
42.0,1.0,17.0,1.0,9620.0,5.0,0.0,40.0,1.0,3.0,0.0
64.0,6.0,19.0,3.0,6410.0,28.0,0.0,24.0,1.0,1.0,0.0
57.0,3.0,18.0,1.0,5510.0,28.0,1.0,40.0,1.0,1.0,0.0
52.0,1.0,17.0,3.0,6710.0,28.0,0.0,40.0,1.0,2.0,1.0
22.0,1.0,19.0,5.0,2145.0,47.0,0.0,25.0,1.0,1.0,0.0
64.0,1.0,18.0,1.0,4330.0,48.0,1.0,40.0,2.0,1.0,0.0
61.0,1.0,20.0,4.0,5860.0,28.0,0.0,40.0,1.0,1.0,1.0
18.0,2.0,16.0,5.0,7750.0,47.0,16.0,40.0,1.0,1.0,0.0
71.0,1.0,14.0,2.0,310.0,40.0,0.0,6.0,2.0,1.0,0.0
41.0,1.0,20.0,1.0,3424.0,47.0,1.0,38.0,2.0,1.0,0.0
32.0,3.0,19.0,1.0,2310.0,18.0,1.0,20.0,2.0,1.0,0.0
29.0,1.0,19.0,1.0,8740.0,28.0,0.0,40.0,1.0,1.0,0.0
31.0,1.0,20.0,1.0,7200.0,28.0,0.0,45.0,1.0,1.0,1.0
33.0,8.0,21.0,1.0,4810.0,47.0,1.0,65.0,1.0,1.0,1.0
37.0,1.0,20.0,1.0,4720.0,28.0,0.0,39.0,2.0,2.0,0.0
59.0,4.0,13.0,5.0,2545.0,28.0,2.0,40.0,1.0,2.0,1.0
41.0,1.0,19.0,3.0,6410.0,28.0,0.0,40.0,2.0,2.0,1.0
50.0,1.0,19.0,1.0,5140.0,28.0,0.0,40.0,2.0,1.0,0.0
52.0,1.0,14.0,1.0,6355.0,29.0,1.0,40.0,1.0,1.0,1.0
30.0,1.0,22.0,1.0,5740.0,28.0,0.0,12.0,2.0,1.0,0.0
21.0,1.0,19.0,5.0,440.0,47.0,2.0,30.0,2.0,1.0,0.0
81.0,7.0,24.0,1.0,350.0,28.0,0.0,40.0,1.0,1.0,1.0
46.0,6.0,14.0,1.0,9130.0,28.0,0.0,40.0,1.0,1.0,0.0
30.0,1.0,9.0,1.0,4110.0,303.0,1.0,40.0,2.0,8.0,0.0
42.0,4.0,21.0,1.0,2310.0,28.0,0.0,40.0,2.0,1.0,0.0
33.0,4.0,24.0,1.0,2205.0,48.0,0.0,60.0,1.0,1.0,0.0
54.0,3.0,15.0,1.0,4120.0,48.0,0.0,6.0,2.0,1.0,0.0
52.0,7.0,16.0,1.0,4251.0,28.0,1.0,40.0,1.0,2.0,0.0
47.0,1.0,22.0,1.0,120.0,5.0,0.0,50.0,1.0,1.0,1.0
49.0,1.0,20.0,1.0,5860.0,13.0,1.0,40.0,2.0,1.0,0.0
61.0,4.0,16.0,2.0,310.0,28.0,0.0,40.0,2.0,1.0,0.0
30.0,3.0,20.0,1.0,5940.0,47.0,1.0,40.0,2.0,1.0,0.0
55.0,4.0,21.0,1.0,2320.0,36.0,0.0,40.0,2.0,1.0,1.0
83.0,1.0,12.0,2.0,4965.0,28.0,8.0,20.0,2.0,1.0,0.0
56.0,1.0,14.0,1.0,9130.0,26.0,0.0,70.0,1.0,1.0,0.0
47.0,1.0,13.0,5.0,4020.0,28.0,0.0,40.0,2.0,2.0,0.0
38.0,1.0,24.0,5.0,3090.0,47.0,0.0,45.0,2.0,1.0,1.0
17.0,1.0,14.0,5.0,4020.0,28.0,2.0,30.0,1.0,2.0,0.0
35.0,1.0,18.0,5.0,9620.0,17.0,0.0,10.0,2.0,2.0,0.0
64.0,1.0,19.0,5.0,4720.0,28.0,0.0,40.0,2.0,2.0,0.0
34.0,4.0,21.0,5.0,2310.0,28.0,0.0,50.0,2.0,2.0,0.0
54.0,1.0,13.0,1.0,6050.0,28.0,1.0,40.0,1.0,2.0,0.0
51.0,1.0,1.0,5.0,5110.0,303.0,0.0,65.0,2.0,1.0,0.0
47.0,1.0,20.0,1.0,4200.0,28.0,0.0,40.0,1.0,1.0,0.0
65.0,7.0,21.0,1.0,10.0,28.0,1.0,40.0,1.0,1.0,1.0
61.0,1.0,18.0,5.0,4055.0,28.0,2.0,35.0,1.0,1.0,0.0
56.0,1.0,16.0,1.0,4760.0,28.0,0.0,50.0,1.0,2.0,1.0
49.0,1.0,16.0,3.0,5740.0,28.0,0.0,40.0,2.0,1.0,0.0
57.0,2.0,19.0,2.0,5860.0,28.0,2.0,32.0,2.0,1.0,0.0
59.0,1.0,19.0,1.0,5240.0,110.0,0.0,40.0,1.0,1.0,0.0
23.0,1.0,19.0,5.0,4055.0,28.0,10.0,20.0,2.0,2.0,0.0
33.0,1.0,22.0,1.0,3255.0,28.0,0.0,40.0,2.0,1.0,1.0
43.0,1.0,20.0,3.0,910.0,28.0,0.0,40.0,2.0,9.0,1.0
42.0,1.0,21.0,1.0,705.0,28.0,1.0,50.0,1.0,1.0,1.0
47.0,1.0,20.0,4.0,3601.0,28.0,5.0,48.0,2.0,2.0,0.0
60.0,1.0,16.0,3.0,6200.0,53.0,0.0,40.0,1.0,1.0,1.0
39.0,1.0,20.0,1.0,845.0,28.0,0.0,45.0,2.0,2.0,0.0
60.0,5.0,17.0,4.0,4251.0,28.0,0.0,40.0,1.0,3.0,0.0
33.0,2.0,16.0,5.0,3255.0,28.0,15.0,36.0,2.0,1.0,0.0
54.0,1.0,21.0,1.0,4840.0,28.0,1.0,40.0,1.0,2.0,1.0
31.0,2.0,21.0,1.0,3550.0,28.0,0.0,40.0,2.0,1.0,0.0
35.0,2.0,19.0,5.0,5810.0,28.0,0.0,48.0,2.0,1.0,0.0
64.0,1.0,16.0,1.0,960.0,28.0,1.0,40.0,2.0,1.0,0.0
23.0,4.0,21.0,5.0,2205.0,207.0,0.0,20.0,2.0,6.0,0.0
53.0,7.0,16.0,1.0,440.0,28.0,0.0,45.0,1.0,1.0,0.0
19.0,1.0,19.0,5.0,4110.0,28.0,13.0,30.0,2.0,1.0,0.0
44.0,7.0,18.0,1.0,9610.0,13.0,0.0,40.0,2.0,2.0,0.0
65.0,1.0,16.0,1.0,440.0,28.0,0.0,65.0,1.0,1.0,1.0
24.0,1.0,19.0,5.0,4720.0,47.0,2.0,42.0,2.0,1.0,0.0
56.0,1.0,21.0,3.0,10.0,28.0,0.0,45.0,2.0,1.0,1.0
36.0,2.0,19.0,5.0,3930.0,28.0,0.0,40.0,1.0,2.0,0.0
18.0,1.0,16.0,5.0,4720.0,32.0,4.0,40.0,2.0,1.0,0.0
52.0,1.0,19.0,2.0,7020.0,28.0,13.0,60.0,1.0,2.0,1.0
26.0,1.0,16.0,5.0,4110.0,28.0,0.0,25.0,2.0,2.0,0.0
33.0,1.0,1.0,4.0,3602.0,28.0,13.0,99.0,2.0,1.0,0.0
50.0,1.0,22.0,1.0,800.0,22.0,0.0,50.0,2.0,1.0,0.0
57.0,1.0,16.0,3.0,4220.0,28.0,0.0,40.0,1.0,2.0,0.0
26.0,1.0,16.0,1.0,8990.0,28.0,1.0,40.0,2.0,2.0,0.0
54.0,6.0,19.0,3.0,9130.0,28.0,0.0,30.0,1.0,1.0,0.0
58.0,1.0,17.0,1.0,4720.0,110.0,1.0,40.0,2.0,1.0,0.0
48.0,1.0,16.0,1.0,9620.0,28.0,0.0,40.0,1.0,2.0,0.0
63.0,1.0,12.0,1.0,8225.0,28.0,0.0,40.0,2.0,1.0,0.0
61.0,4.0,21.0,3.0,2310.0,28.0,0.0,30.0,1.0,1.0,1.0
42.0,1.0,16.0,5.0,9645.0,28.0,0.0,40.0,2.0,1.0,0.0
53.0,1.0,21.0,1.0,910.0,28.0,1.0,40.0,1.0,1.0,1.0
35.0,1.0,18.0,5.0,9620.0,28.0,2.0,40.0,1.0,2.0,0.0
34.0,1.0,21.0,1.0,3500.0,28.0,1.0,40.0,2.0,2.0,0.0
75.0,1.0,20.0,1.0,9130.0,28.0,0.0,40.0,1.0,1.0,1.0
47.0,4.0,21.0,3.0,2310.0,28.0,0.0,45.0,2.0,1.0,0.0
60.0,2.0,16.0,4.0,8140.0,28.0,0.0,40.0,2.0,2.0,0.0
47.0,1.0,16.0,1.0,4020.0,247.0,0.0,40.0,1.0,6.0,0.0
60.0,1.0,19.0,1.0,5240.0,21.0,1.0,40.0,2.0,1.0,0.0
50.0,6.0,19.0,1.0,4965.0,22.0,0.0,30.0,1.0,1.0,1.0
36.0,1.0,18.0,1.0,20.0,28.0,1.0,45.0,1.0,1.0,1.0
62.0,1.0,16.0,3.0,4220.0,47.0,0.0,40.0,1.0,1.0,0.0
37.0,2.0,18.0,1.0,2710.0,41.0,0.0,40.0,1.0,1.0,1.0
50.0,6.0,15.0,1.0,6410.0,28.0,1.0,30.0,1.0,2.0,0.0
51.0,7.0,16.0,1.0,2920.0,22.0,1.0,6.0,2.0,1.0,0.0
35.0,1.0,20.0,1.0,9620.0,28.0,1.0,40.0,1.0,1.0,0.0
37.0,6.0,14.0,1.0,6330.0,6.0,1.0,35.0,1.0,1.0,0.0
21.0,1.0,16.0,5.0,9310.0,28.0,2.0,40.0,1.0,1.0,0.0
18.0,5.0,16.0,5.0,9825.0,42.0,17.0,40.0,1.0,1.0,0.0
32.0,2.0,21.0,1.0,2050.0,22.0,0.0,50.0,1.0,1.0,0.0
68.0,4.0,17.0,1.0,6305.0,28.0,0.0,40.0,1.0,1.0,1.0
46.0,4.0,22.0,1.0,2310.0,28.0,0.0,40.0,2.0,2.0,0.0
78.0,1.0,16.0,2.0,6442.0,28.0,0.0,40.0,1.0,1.0,1.0
71.0,1.0,20.0,1.0,2040.0,28.0,1.0,40.0,1.0,1.0,0.0
70.0,3.0,22.0,2.0,2320.0,28.0,0.0,40.0,2.0,1.0,1.0
59.0,7.0,21.0,5.0,1006.0,28.0,0.0,40.0,2.0,1.0,1.0
54.0,3.0,22.0,1.0,2310.0,28.0,0.0,40.0,2.0,1.0,1.0
61.0,1.0,17.0,1.0,9130.0,5.0,0.0,40.0,1.0,1.0,0.0
42.0,6.0,21.0,3.0,310.0,28.0,0.0,50.0,1.0,1.0,0.0
54.0,7.0,21.0,1.0,220.0,28.0,1.0,50.0,1.0,1.0,1.0
61.0,4.0,21.0,2.0,5860.0,28.0,12.0,40.0,2.0,2.0,1.0
56.0,1.0,21.0,1.0,5820.0,47.0,0.0,40.0,2.0,1.0,0.0
31.0,1.0,23.0,5.0,2100.0,12.0,0.0,40.0,2.0,1.0,1.0
54.0,3.0,21.0,3.0,150.0,25.0,0.0,40.0,2.0,2.0,0.0
22.0,3.0,16.0,5.0,2545.0,28.0,2.0,50.0,2.0,1.0,0.0
20.0,1.0,16.0,1.0,4110.0,28.0,1.0,99.0,2.0,1.0,0.0
31.0,1.0,17.0,1.0,4230.0,26.0,1.0,30.0,2.0,1.0,0.0
64.0,4.0,18.0,1.0,3870.0,28.0,0.0,40.0,1.0,1.0,0.0
65.0,1.0,16.0,1.0,5240.0,28.0,1.0,37.0,2.0,1.0,0.0
37.0,1.0,21.0,3.0,4055.0,55.0,0.0,24.0,2.0,2.0,0.0
48.0,3.0,21.0,5.0,2310.0,28.0,0.0,40.0,2.0,2.0,0.0
49.0,1.0,16.0,1.0,750.0,28.0,0.0,60.0,1.0,1.0,1.0
49.0,1.0,21.0,1.0,1530.0,11.0,0.0,70.0,1.0,2.0,1.0
18.0,1.0,19.0,5.0,7800.0,48.0,17.0,15.0,2.0,1.0,0.0
51.0,4.0,22.0,1.0,2310.0,28.0,1.0,40.0,1.0,2.0,1.0
59.0,7.0,13.0,3.0,440.0,28.0,0.0,32.0,1.0,1.0,1.0
38.0,1.0,20.0,3.0,5740.0,17.0,0.0,40.0,2.0,2.0,0.0
18.0,1.0,18.0,5.0,5860.0,28.0,17.0,30.0,1.0,1.0,0.0
57.0,1.0,19.0,1.0,9130.0,28.0,0.0,55.0,1.0,1.0,0.0
53.0,1.0,16.0,3.0,5740.0,28.0,0.0,40.0,2.0,1.0,0.0
56.0,3.0,20.0,1.0,5820.0,28.0,0.0,40.0,2.0,2.0,0.0
46.0,4.0,21.0,1.0,3870.0,28.0,0.0,43.0,1.0,1.0,1.0
63.0,4.0,24.0,1.0,2205.0,1.0,1.0,50.0,1.0,1.0,1.0
18.0,1.0,19.0,5.0,2360.0,28.0,17.0,8.0,2.0,1.0,0.0
41.0,1.0,16.0,3.0,3930.0,28.0,0.0,40.0,1.0,1.0,0.0
40.0,1.0,16.0,5.0,6825.0,28.0,0.0,40.0,1.0,2.0,1.0
17.0,1.0,16.0,5.0,4720.0,28.0,2.0,20.0,1.0,2.0,0.0
36.0,1.0,16.0,3.0,4200.0,72.0,0.0,40.0,2.0,8.0,0.0
47.0,1.0,22.0,3.0,3220.0,28.0,0.0,50.0,2.0,2.0,1.0
47.0,3.0,20.0,3.0,1360.0,28.0,0.0,40.0,1.0,1.0,0.0
71.0,3.0,19.0,1.0,2006.0,28.0,1.0,80.0,2.0,2.0,0.0
34.0,1.0,17.0,1.0,440.0,28.0,1.0,60.0,1.0,1.0,0.0
59.0,4.0,16.0,1.0,340.0,28.0,1.0,40.0,1.0,2.0,1.0
69.0,6.0,10.0,1.0,9130.0,28.0,0.0,60.0,1.0,1.0,1.0
64.0,7.0,16.0,3.0,5860.0,28.0,0.0,40.0,2.0,1.0,0.0
46.0,2.0,17.0,1.0,4020.0,28.0,1.0,30.0,2.0,1.0,0.0
20.0,1.0,20.0,5.0,8030.0,28.0,17.0,25.0,1.0,1.0,0.0
43.0,7.0,23.0,1.0,3090.0,22.0,1.0,35.0,1.0,1.0,1.0
31.0,1.0,20.0,1.0,9645.0,28.0,0.0,40.0,1.0,2.0,0.0
58.0,3.0,20.0,1.0,4230.0,17.0,0.0,35.0,2.0,1.0,0.0
75.0,4.0,22.0,1.0,3255.0,28.0,0.0,80.0,1.0,1.0,1.0
25.0,4.0,16.0,1.0,3602.0,28.0,0.0,40.0,2.0,2.0,0.0
39.0,3.0,22.0,1.0,2310.0,28.0,0.0,50.0,2.0,1.0,0.0
52.0,2.0,24.0,1.0,2040.0,28.0,1.0,45.0,1.0,1.0,1.0
28.0,1.0,16.0,1.0,7150.0,28.0,0.0,40.0,1.0,1.0,0.0
60.0,1.0,17.0,1.0,5522.0,28.0,1.0,40.0,2.0,1.0,0.0
34.0,4.0,20.0,5.0,2310.0,28.0,0.0,40.0,1.0,2.0,0.0
40.0,1.0,22.0,1.0,540.0,28.0,1.0,50.0,1.0,1.0,0.0
57.0,4.0,22.0,1.0,2722.0,41.0,1.0,50.0,1.0,1.0,1.0
18.0,1.0,18.0,5.0,9620.0,28.0,16.0,30.0,1.0,1.0,0.0
40.0,1.0,11.0,4.0,4251.0,28.0,0.0,20.0,1.0,2.0,0.0
54.0,4.0,19.0,1.0,3603.0,17.0,1.0,40.0,2.0,2.0,0.0
57.0,1.0,16.0,1.0,4220.0,28.0,0.0,80.0,1.0,1.0,1.0
48.0,1.0,21.0,3.0,3220.0,28.0,0.0,36.0,1.0,2.0,1.0
63.0,1.0,23.0,1.0,710.0,28.0,2.0,45.0,2.0,2.0,0.0
51.0,4.0,21.0,3.0,440.0,28.0,0.0,40.0,2.0,2.0,0.0
18.0,2.0,18.0,5.0,3960.0,28.0,17.0,8.0,1.0,2.0,0.0
31.0,1.0,21.0,1.0,4600.0,28.0,1.0,40.0,2.0,1.0,0.0
18.0,1.0,15.0,5.0,4720.0,28.0,7.0,15.0,2.0,1.0,0.0
25.0,5.0,21.0,5.0,9030.0,51.0,12.0,55.0,1.0,1.0,1.0
28.0,1.0,16.0,5.0,4020.0,28.0,2.0,28.0,1.0,2.0,0.0
21.0,1.0,16.0,5.0,4020.0,28.0,0.0,40.0,1.0,2.0,0.0
44.0,3.0,22.0,1.0,2330.0,22.0,0.0,36.0,2.0,1.0,1.0
52.0,7.0,17.0,1.0,4010.0,210.0,0.0,35.0,1.0,6.0,0.0
36.0,1.0,16.0,5.0,6410.0,28.0,16.0,20.0,1.0,1.0,0.0
44.0,3.0,16.0,1.0,3870.0,28.0,0.0,70.0,1.0,1.0,1.0
40.0,1.0,17.0,1.0,5740.0,13.0,0.0,45.0,2.0,1.0,1.0
35.0,1.0,20.0,1.0,3603.0,28.0,0.0,42.0,2.0,1.0,0.0
53.0,1.0,16.0,4.0,440.0,28.0,0.0,40.0,2.0,2.0,0.0
19.0,1.0,19.0,5.0,5860.0,28.0,17.0,40.0,2.0,2.0,0.0
36.0,6.0,16.0,5.0,3245.0,28.0,2.0,40.0,2.0,2.0,1.0
24.0,3.0,18.0,5.0,3603.0,28.0,7.0,40.0,2.0,2.0,0.0
40.0,1.0,21.0,1.0,2310.0,47.0,0.0,8.0,2.0,1.0,0.0
33.0,1.0,18.0,5.0,6260.0,6.0,2.0,32.0,1.0,2.0,0.0
45.0,4.0,21.0,5.0,5740.0,28.0,2.0,40.0,2.0,2.0,0.0
19.0,1.0,20.0,5.0,4720.0,28.0,2.0,25.0,2.0,1.0,0.0
48.0,1.0,20.0,1.0,3300.0,28.0,1.0,40.0,2.0,1.0,0.0
44.0,1.0,19.0,1.0,160.0,28.0,0.0,40.0,2.0,1.0,0.0
41.0,1.0,16.0,1.0,1530.0,28.0,1.0,40.0,1.0,1.0,0.0
49.0,6.0,19.0,1.0,220.0,28.0,1.0,40.0,1.0,1.0,0.0
35.0,6.0,17.0,1.0,6230.0,28.0,1.0,8.0,1.0,1.0,0.0
35.0,3.0,23.0,5.0,230.0,28.0,0.0,50.0,1.0,1.0,1.0
42.0,1.0,20.0,1.0,3421.0,28.0,1.0,40.0,2.0,1.0,1.0
32.0,1.0,21.0,1.0,4700.0,28.0,0.0,44.0,2.0,2.0,0.0
45.0,4.0,22.0,1.0,2310.0,28.0,1.0,50.0,2.0,1.0,1.0
23.0,1.0,17.0,5.0,7315.0,28.0,2.0,30.0,1.0,1.0,0.0
28.0,7.0,24.0,1.0,3000.0,28.0,1.0,40.0,2.0,1.0,0.0
62.0,1.0,21.0,1.0,4850.0,13.0,0.0,50.0,1.0,1.0,1.0
32.0,3.0,22.0,1.0,2205.0,28.0,1.0,50.0,2.0,1.0,0.0
44.0,6.0,19.0,5.0,2600.0,12.0,0.0,35.0,2.0,1.0,0.0
48.0,1.0,16.0,1.0,4020.0,28.0,0.0,40.0,2.0,2.0,0.0
20.0,5.0,19.0,5.0,1106.0,26.0,17.0,35.0,1.0,1.0,0.0
41.0,1.0,20.0,5.0,3255.0,28.0,0.0,40.0,2.0,2.0,0.0
33.0,1.0,19.0,5.0,6200.0,45.0,12.0,50.0,1.0,1.0,0.0
60.0,1.0,18.0,5.0,5120.0,28.0,5.0,40.0,2.0,1.0,0.0
27.0,1.0,21.0,1.0,2635.0,28.0,0.0,40.0,2.0,1.0,0.0
43.0,1.0,16.0,1.0,4600.0,28.0,1.0,50.0,2.0,1.0,0.0
